Date,Name,SubDept,Department,Revenue,Cost,GP,Qty,Year,Week,Month,DOW
2026-03-13,R/BOW FRESH WILD ROCKET 120G,Salads,FRUIT & VEG,3.99,2.5,1.4900000000000002,1.0,2026,2026-03-09,2026-03-01,Friday
2026-03-19,R/BOW FRESH WILD ROCKET 120G,Salads,FRUIT & VEG,9.57,7.5,2.0700000000000003,3.0,2026,2026-03-16,2026-03-01,Thursday
2026-03-23,R/BOW FRESH WILD ROCKET 120G,Salads,FRUIT & VEG,3.99,2.5,1.4900000000000002,1.0,2026,2026-03-23,2026-03-01,Monday
2026-03-24,R/BOW FRESH WILD ROCKET 120G,Salads,FRUIT & VEG,7.98,5.0,2.9800000000000004,2.0,2026,2026-03-23,2026-03-01,Tuesday
2026-03-27,R/BOW FRESH WILD ROCKET 120G,Salads,FRUIT & VEG,7.98,5.0,2.9800000000000004,2.0,2026,2026-03-23,2026-03-01,Friday
2026-04-02,R/BOW FRESH WILD ROCKET 120G,Salads,FRUIT & VEG,9.99,10.0,-0.009999999999999787,4.0,2026,2026-03-30,2026-04-01,Thursday
2026-04-09,R/BOW FRESH WILD ROCKET 120G,Salads,FRUIT & VEG,7.98,5.0,2.9800000000000004,2.0,2026,2026-04-06,2026-04-01,Thursday
2026-04-11,R/BOW FRESH WILD ROCKET 120G,Salads,FRUIT & VEG,3.99,2.5,1.4900000000000002,1.0,2026,2026-04-06,2026-04-01,Saturday
2026-04-14,R/BOW FRESH WILD ROCKET 120G,Salads,FRUIT & VEG,11.97,7.5,4.470000000000001,3.0,2026,2026-04-13,2026-04-01,Tuesday
2026-04-16,R/BOW FRESH WILD ROCKET 120G,Salads,FRUIT & VEG,3.99,2.5,1.4900000000000002,1.0,2026,2026-04-13,2026-04-01,Thursday
2026-04-17,R/BOW FRESH WILD ROCKET 120G,Salads,FRUIT & VEG,7.98,5.0,2.9800000000000004,2.0,2026,2026-04-13,2026-04-01,Friday
2026-04-20,R/BOW FRESH WILD ROCKET 120G,Salads,FRUIT & VEG,2.0,2.5,-0.5,1.0,2026,2026-04-20,2026-04-01,Monday
2026-04-21,R/BOW FRESH WILD ROCKET 120G,Salads,FRUIT & VEG,4.0,5.0,-1.0,2.0,2026,2026-04-20,2026-04-01,Tuesday
2026-04-22,R/BOW FRESH WILD ROCKET 120G,Salads,FRUIT & VEG,2.9,2.2,0.6999999999999997,1.0,2026,2026-04-20,2026-04-01,Wednesday
2026-04-24,R/BOW FRESH WILD ROCKET 120G,Salads,FRUIT & VEG,5.8,4.4,1.3999999999999995,2.0,2026,2026-04-20,2026-04-01,Friday
2026-04-28,R/BOW FRESH WILD ROCKET 120G,Salads,FRUIT & VEG,2.9,2.2,0.6999999999999997,1.0,2026,2026-04-27,2026-04-01,Tuesday
2026-04-29,R/BOW FRESH WILD ROCKET 120G,Salads,FRUIT & VEG,3.9,2.2,1.6999999999999997,1.0,2026,2026-04-27,2026-04-01,Wednesday
2026-04-30,R/BOW FRESH WILD ROCKET 120G,Salads,FRUIT & VEG,1.45,2.2,-0.7500000000000002,1.0,2026,2026-04-27,2026-04-01,Thursday
2026-05-01,R/BOW FRESH WILD ROCKET 120G,Salads,FRUIT & VEG,3.9,2.2,1.6999999999999997,1.0,2026,2026-04-27,2026-05-01,Friday
2026-05-05,R/BOW FRESH WILD ROCKET 120G,Salads,FRUIT & VEG,13.65,11.0,2.6500000000000004,5.0,2026,2026-05-04,2026-05-01,Tuesday
2026-05-07,R/BOW FRESH WILD ROCKET 120G,Salads,FRUIT & VEG,5.8,4.4,1.3999999999999995,2.0,2026,2026-05-04,2026-05-01,Thursday
2026-05-13,R/BOW FRESH WILD ROCKET 120G,Salads,FRUIT & VEG,3.9,2.2,1.6999999999999997,1.0,2026,2026-05-11,2026-05-01,Wednesday
2026-05-14,R/BOW FRESH WILD ROCKET 120G,Salads,FRUIT & VEG,3.9,2.2,1.6999999999999997,1.0,2026,2026-05-11,2026-05-01,Thursday
2026-04-09,RADISH BUNCH,Vegetables,FRUIT & VEG,2.99,1.8,1.1900000000000002,1.0,2026,2026-04-06,2026-04-01,Thursday
2026-03-12,RADISHES - PREPACK 250GM,Vegetables,FRUIT & VEG,2.29,1.3,0.99,1.0,2026,2026-03-09,2026-03-01,Thursday
2026-03-13,RADISHES - PREPACK 250GM,Vegetables,FRUIT & VEG,2.29,1.3,0.99,1.0,2026,2026-03-09,2026-03-01,Friday
2026-03-14,RADISHES - PREPACK 250GM,Vegetables,FRUIT & VEG,4.58,2.6,1.98,2.0,2026,2026-03-09,2026-03-01,Saturday
2026-03-18,RADISHES - PREPACK 250GM,Vegetables,FRUIT & VEG,2.29,1.3,0.99,1.0,2026,2026-03-16,2026-03-01,Wednesday
2026-04-02,RADISHES - PREPACK 250GM,Vegetables,FRUIT & VEG,4.58,2.6,1.98,2.0,2026,2026-03-30,2026-04-01,Thursday
2026-04-14,RADISHES - PREPACK 250GM,Vegetables,FRUIT & VEG,2.29,1.3,0.99,1.0,2026,2026-04-13,2026-04-01,Tuesday
2026-04-21,RADISHES - PREPACK 250GM,Vegetables,FRUIT & VEG,2.29,1.3,0.99,1.0,2026,2026-04-20,2026-04-01,Tuesday
2026-04-22,RADISHES - PREPACK 250GM,Vegetables,FRUIT & VEG,2.06,1.3,0.76,1.0,2026,2026-04-20,2026-04-01,Wednesday
2026-04-23,RADISHES - PREPACK 250GM,Vegetables,FRUIT & VEG,4.58,2.6,1.98,2.0,2026,2026-04-20,2026-04-01,Thursday
2026-04-24,RADISHES - PREPACK 250GM,Vegetables,FRUIT & VEG,2.29,1.3,0.99,1.0,2026,2026-04-20,2026-04-01,Friday
2026-04-28,RADISHES - PREPACK 250GM,Vegetables,FRUIT & VEG,3.0,1.8,1.2,1.0,2026,2026-04-27,2026-04-01,Tuesday
2026-05-01,RADISHES - PREPACK 250GM,Vegetables,FRUIT & VEG,2.7,1.8,0.9000000000000001,1.0,2026,2026-04-27,2026-05-01,Friday
2026-05-06,RADISHES - PREPACK 250GM,Vegetables,FRUIT & VEG,6.0,3.6,2.4,2.0,2026,2026-05-04,2026-05-01,Wednesday
2026-05-08,RADISHES - PREPACK 250GM,Vegetables,FRUIT & VEG,3.0,1.8,1.2,1.0,2026,2026-05-04,2026-05-01,Friday
2026-05-11,RADISHES - PREPACK 250GM,Vegetables,FRUIT & VEG,3.0,1.8,1.2,1.0,2026,2026-05-11,2026-05-01,Monday
2026-05-12,RADISHES - PREPACK 250GM,Vegetables,FRUIT & VEG,3.0,1.8,1.2,1.0,2026,2026-05-11,2026-05-01,Tuesday
2026-05-14,RADISHES - PREPACK 250GM,Vegetables,FRUIT & VEG,9.0,5.4,3.5999999999999996,3.0,2026,2026-05-11,2026-05-01,Thursday
2026-03-06,RASPBERRIES 125GMS,Fruit,FRUIT & VEG,41.94,26.4,15.54,6.0,2026,2026-03-02,2026-03-01,Friday
2026-03-11,RASPBERRIES 125GMS,Fruit,FRUIT & VEG,8.99,5.5,3.49,1.0,2026,2026-03-09,2026-03-01,Wednesday
2026-03-12,RASPBERRIES 125GMS,Fruit,FRUIT & VEG,26.97,16.5,10.469999999999999,3.0,2026,2026-03-09,2026-03-01,Thursday
2026-03-17,RASPBERRIES 125GMS,Fruit,FRUIT & VEG,23.97,14.55,9.419999999999998,3.0,2026,2026-03-16,2026-03-01,Tuesday
2026-03-18,RASPBERRIES 125GMS,Fruit,FRUIT & VEG,7.99,4.85,3.1400000000000006,1.0,2026,2026-03-16,2026-03-01,Wednesday
2026-03-20,RASPBERRIES 125GMS,Fruit,FRUIT & VEG,15.98,9.7,6.280000000000001,2.0,2026,2026-03-16,2026-03-01,Friday
2026-03-21,RASPBERRIES 125GMS,Fruit,FRUIT & VEG,7.99,4.85,3.1400000000000006,1.0,2026,2026-03-16,2026-03-01,Saturday
2026-03-23,RASPBERRIES 125GMS,Fruit,FRUIT & VEG,30.76,18.0,12.760000000000002,4.0,2026,2026-03-23,2026-03-01,Monday
2026-03-24,RASPBERRIES 125GMS,Fruit,FRUIT & VEG,15.38,9.0,6.380000000000001,2.0,2026,2026-03-23,2026-03-01,Tuesday
2026-03-25,RASPBERRIES 125GMS,Fruit,FRUIT & VEG,7.69,4.5,3.1900000000000004,1.0,2026,2026-03-23,2026-03-01,Wednesday
2026-03-26,RASPBERRIES 125GMS,Fruit,FRUIT & VEG,15.38,9.0,6.380000000000001,2.0,2026,2026-03-23,2026-03-01,Thursday
2026-03-27,RASPBERRIES 125GMS,Fruit,FRUIT & VEG,23.07,13.5,9.57,3.0,2026,2026-03-23,2026-03-01,Friday
2026-04-02,RASPBERRIES 125GMS,Fruit,FRUIT & VEG,23.07,13.5,9.57,3.0,2026,2026-03-30,2026-04-01,Thursday
2026-04-08,RASPBERRIES 125GMS,Fruit,FRUIT & VEG,7.69,4.5,3.1900000000000004,1.0,2026,2026-04-06,2026-04-01,Wednesday
2026-04-10,RASPBERRIES 125GMS,Fruit,FRUIT & VEG,15.38,9.0,6.380000000000001,2.0,2026,2026-04-06,2026-04-01,Friday
2026-04-13,RASPBERRIES 125GMS,Fruit,FRUIT & VEG,7.69,4.5,3.1900000000000004,1.0,2026,2026-04-13,2026-04-01,Monday
2026-04-16,RASPBERRIES 125GMS,Fruit,FRUIT & VEG,8.99,5.5,3.49,1.0,2026,2026-04-13,2026-04-01,Thursday
2026-04-17,RASPBERRIES 125GMS,Fruit,FRUIT & VEG,17.98,11.0,6.98,2.0,2026,2026-04-13,2026-04-01,Friday
2026-04-20,RASPBERRIES 125GMS,Fruit,FRUIT & VEG,8.99,5.5,3.49,1.0,2026,2026-04-20,2026-04-01,Monday
2026-04-21,RASPBERRIES 125GMS,Fruit,FRUIT & VEG,26.97,16.5,10.469999999999999,3.0,2026,2026-04-20,2026-04-01,Tuesday
2026-04-24,RASPBERRIES 125GMS,Fruit,FRUIT & VEG,26.97,16.5,10.469999999999999,3.0,2026,2026-04-20,2026-04-01,Friday
2026-04-28,RASPBERRIES 125GMS,Fruit,FRUIT & VEG,19.8,12.0,7.800000000000001,2.0,2026,2026-04-27,2026-04-01,Tuesday
2026-04-29,RASPBERRIES 125GMS,Fruit,FRUIT & VEG,9.9,6.0,3.9000000000000004,1.0,2026,2026-04-27,2026-04-01,Wednesday
2026-05-01,RASPBERRIES 125GMS,Fruit,FRUIT & VEG,29.7,16.5,13.2,3.0,2026,2026-04-27,2026-05-01,Friday
2026-05-05,RASPBERRIES 125GMS,Fruit,FRUIT & VEG,26.97,16.5,10.469999999999999,3.0,2026,2026-05-04,2026-05-01,Tuesday
2026-05-08,RASPBERRIES 125GMS,Fruit,FRUIT & VEG,15.98,9.6,6.380000000000001,2.0,2026,2026-05-04,2026-05-01,Friday
2026-05-12,RASPBERRIES 125GMS,Fruit,FRUIT & VEG,23.97,14.4,9.569999999999999,3.0,2026,2026-05-11,2026-05-01,Tuesday
2026-05-13,RASPBERRIES 125GMS,Fruit,FRUIT & VEG,7.99,4.8,3.1900000000000004,1.0,2026,2026-05-11,2026-05-01,Wednesday
2026-03-05,ROCKMELON PER KG,Fruit,FRUIT & VEG,8.76,7.008,1.7519999999999998,3.504,2026,2026-03-02,2026-03-01,Thursday
2026-03-06,ROCKMELON PER KG,Fruit,FRUIT & VEG,20.6,16.476,4.124000000000002,8.238,2026,2026-03-02,2026-03-01,Friday
2026-03-07,ROCKMELON PER KG,Fruit,FRUIT & VEG,5.08,4.064,1.016,2.032,2026,2026-03-02,2026-03-01,Saturday
2026-03-10,ROCKMELON PER KG,Fruit,FRUIT & VEG,23.86,19.086,4.774000000000001,9.543,2026,2026-03-09,2026-03-01,Tuesday
2026-03-11,ROCKMELON PER KG,Fruit,FRUIT & VEG,9.06,5.192,3.8680000000000003,2.596,2026,2026-03-09,2026-03-01,Wednesday
2026-03-12,ROCKMELON PER KG,Fruit,FRUIT & VEG,19.42,11.126,8.294000000000002,5.563,2026,2026-03-09,2026-03-01,Thursday
2026-03-13,ROCKMELON PER KG,Fruit,FRUIT & VEG,31.62,18.12,13.5,9.06,2026,2026-03-09,2026-03-01,Friday
2026-03-16,ROCKMELON PER KG,Fruit,FRUIT & VEG,7.84,4.492,3.348,2.246,2026,2026-03-16,2026-03-01,Monday
2026-03-17,ROCKMELON PER KG,Fruit,FRUIT & VEG,19.27,11.044,8.225999999999999,5.522,2026,2026-03-16,2026-03-01,Tuesday
2026-03-18,ROCKMELON PER KG,Fruit,FRUIT & VEG,12.55,7.19,5.36,3.595,2026,2026-03-16,2026-03-01,Wednesday
2026-03-20,ROCKMELON PER KG,Fruit,FRUIT & VEG,13.1,9.996,3.103999999999999,4.998,2026,2026-03-16,2026-03-01,Friday
2026-03-23,ROCKMELON PER KG,Fruit,FRUIT & VEG,20.95,12.008,8.942,6.004,2026,2026-03-23,2026-03-01,Monday
2026-03-24,ROCKMELON PER KG,Fruit,FRUIT & VEG,11.73,6.722,5.008,3.361,2026,2026-03-23,2026-03-01,Tuesday
2026-03-25,ROCKMELON PER KG,Fruit,FRUIT & VEG,1.8,1.032,0.768,0.516,2026,2026-03-23,2026-03-01,Wednesday
2026-03-26,ROCKMELON PER KG,Fruit,FRUIT & VEG,16.24,9.3031,6.936899999999998,4.218,2026,2026-03-23,2026-03-01,Thursday
2026-03-27,ROCKMELON PER KG,Fruit,FRUIT & VEG,14.06,8.0525,6.0075,3.523,2026,2026-03-23,2026-03-01,Friday
2026-03-28,ROCKMELON PER KG,Fruit,FRUIT & VEG,3.97,2.2743,1.6957,0.995,2026,2026-03-23,2026-03-01,Saturday
2026-03-31,ROCKMELON PER KG,Fruit,FRUIT & VEG,22.8,12.4074,10.3926,5.714,2026,2026-03-30,2026-03-01,Tuesday
2026-04-01,ROCKMELON PER KG,Fruit,FRUIT & VEG,8.67,4.7184,3.9516,2.173,2026,2026-03-30,2026-04-01,Wednesday
2026-04-02,ROCKMELON PER KG,Fruit,FRUIT & VEG,54.48,29.6484,24.831599999999998,13.654,2026,2026-03-30,2026-04-01,Thursday
2026-04-08,ROCKMELON PER KG,Fruit,FRUIT & VEG,18.18,9.8972,8.2828,4.558,2026,2026-04-06,2026-04-01,Wednesday
2026-04-09,ROCKMELON PER KG,Fruit,FRUIT & VEG,9.18,4.9986,4.1814,2.302,2026,2026-04-06,2026-04-01,Thursday
2026-04-10,ROCKMELON PER KG,Fruit,FRUIT & VEG,17.36,9.4456,7.914399999999999,4.35,2026,2026-04-06,2026-04-01,Friday
2026-04-11,ROCKMELON PER KG,Fruit,FRUIT & VEG,4.57,2.4863,2.0837000000000003,1.145,2026,2026-04-06,2026-04-01,Saturday
2026-04-13,ROCKMELON PER KG,Fruit,FRUIT & VEG,18.4,10.0146,8.385399999999999,4.612,2026,2026-04-13,2026-04-01,Monday
2026-04-14,ROCKMELON PER KG,Fruit,FRUIT & VEG,12.88,7.0093,5.870700000000001,3.228,2026,2026-04-13,2026-04-01,Tuesday
2026-04-15,ROCKMELON PER KG,Fruit,FRUIT & VEG,10.06,5.4763,4.5837,2.522,2026,2026-04-13,2026-04-01,Wednesday
2026-04-16,ROCKMELON PER KG,Fruit,FRUIT & VEG,9.42,5.1288,4.2912,2.362,2026,2026-04-13,2026-04-01,Thursday
2026-04-17,ROCKMELON PER KG,Fruit,FRUIT & VEG,26.5,14.6462,11.8538,6.745,2026,2026-04-13,2026-04-01,Friday
2026-04-18,ROCKMELON PER KG,Fruit,FRUIT & VEG,4.81,2.6187,2.1912999999999996,1.206,2026,2026-04-13,2026-04-01,Saturday
2026-04-20,ROCKMELON PER KG,Fruit,FRUIT & VEG,37.65,21.0826,16.5674,7.939,2026,2026-04-20,2026-04-01,Monday
2026-04-21,ROCKMELON PER KG,Fruit,FRUIT & VEG,10.35,5.9256,4.4243999999999994,2.074,2026,2026-04-20,2026-04-01,Tuesday
2026-04-22,ROCKMELON PER KG,Fruit,FRUIT & VEG,11.32,6.4799,4.8401000000000005,2.268,2026,2026-04-20,2026-04-01,Wednesday
2026-04-23,ROCKMELON PER KG,Fruit,FRUIT & VEG,22.76,12.6968,10.063200000000002,4.561,2026,2026-04-20,2026-04-01,Thursday
2026-04-24,ROCKMELON PER KG,Fruit,FRUIT & VEG,30.91,16.8123,14.0977,6.194,2026,2026-04-20,2026-04-01,Friday
2026-04-27,ROCKMELON PER KG,Fruit,FRUIT & VEG,25.15,13.6828,11.467199999999998,5.041,2026,2026-04-27,2026-04-01,Monday
2026-04-28,ROCKMELON PER KG,Fruit,FRUIT & VEG,29.69,16.1501,13.539900000000003,5.95,2026,2026-04-27,2026-04-01,Tuesday
2026-05-01,ROCKMELON PER KG,Fruit,FRUIT & VEG,54.97,29.3682,25.601799999999997,11.014,2026,2026-04-27,2026-05-01,Friday
2026-05-02,ROCKMELON PER KG,Fruit,FRUIT & VEG,12.16,6.2665,5.8935,2.437,2026,2026-04-27,2026-05-01,Saturday
2026-05-04,ROCKMELON PER KG,Fruit,FRUIT & VEG,5.88,3.0291,2.8508999999999998,1.178,2026,2026-05-04,2026-05-01,Monday
2026-05-05,ROCKMELON PER KG,Fruit,FRUIT & VEG,39.91,20.5686,19.341399999999997,7.999,2026,2026-05-04,2026-05-01,Tuesday
2026-05-06,ROCKMELON PER KG,Fruit,FRUIT & VEG,8.46,4.361,4.099000000000001,1.696,2026,2026-05-04,2026-05-01,Wednesday
2026-05-08,ROCKMELON PER KG,Fruit,FRUIT & VEG,20.46,10.5427,9.917300000000001,4.1,2026,2026-05-04,2026-05-01,Friday
2026-05-11,ROCKMELON PER KG,Fruit,FRUIT & VEG,4.2,2.1651,2.0349000000000004,0.842,2026,2026-05-11,2026-05-01,Monday
2026-05-12,ROCKMELON PER KG,Fruit,FRUIT & VEG,5.96,3.0703,2.8897,1.194,2026,2026-05-11,2026-05-01,Tuesday
2026-05-13,ROCKMELON PER KG,Fruit,FRUIT & VEG,14.55,7.4982,7.051800000000001,2.916,2026,2026-05-11,2026-05-01,Wednesday
2026-05-14,ROCKMELON PER KG,Fruit,FRUIT & VEG,18.88,9.7302,9.149799999999999,3.784,2026,2026-05-11,2026-05-01,Thursday
2026-04-02,S/TASTY MEXICAN/CHCK BURRITO SLD 300GM,Salads,FRUIT & VEG,9.073,8.1818,0.8911999999999995,2.0,2026,2026-03-30,2026-04-01,Thursday
2026-04-22,S/TASTY MEXICAN/CHCK BURRITO SLD 300GM,Salads,FRUIT & VEG,6.082,4.0909,1.9910999999999994,1.0,2026,2026-04-20,2026-04-01,Wednesday
2026-04-23,S/TASTY MEXICAN/CHCK BURRITO SLD 300GM,Salads,FRUIT & VEG,6.082,4.0909,1.9910999999999994,1.0,2026,2026-04-20,2026-04-01,Thursday
2026-04-27,S/TASTY MEXICAN/CHCK BURRITO SLD 300GM,Salads,FRUIT & VEG,12.164,8.1818,3.982199999999999,2.0,2026,2026-04-27,2026-04-01,Monday
2026-04-30,S/TASTY MEXICAN/CHCK BURRITO SLD 300GM,Salads,FRUIT & VEG,3.036,4.0909,-1.0549000000000004,1.0,2026,2026-04-27,2026-04-01,Thursday
2026-05-01,S/TASTY MEXICAN/CHCK BURRITO SLD 300GM,Salads,FRUIT & VEG,9.118,8.1818,0.9361999999999995,2.0,2026,2026-04-27,2026-05-01,Friday
2026-03-13,S/TASTY SLD ASIAN STY RC 300GM,Salads,FRUIT & VEG,6.69,4.5,2.1900000000000004,1.0,2026,2026-03-09,2026-03-01,Friday
2026-03-16,S/TASTY SLD ASIAN STY RC 300GM,Salads,FRUIT & VEG,6.69,4.5,2.1900000000000004,1.0,2026,2026-03-16,2026-03-01,Monday
2026-03-19,S/TASTY SLD ASIAN STY RC 300GM,Salads,FRUIT & VEG,13.38,9.0,4.380000000000001,2.0,2026,2026-03-16,2026-03-01,Thursday
2026-03-20,S/TASTY SLD ASIAN STY RC 300GM,Salads,FRUIT & VEG,6.69,4.5,2.1900000000000004,1.0,2026,2026-03-16,2026-03-01,Friday
2026-03-26,S/TASTY SLD ASIAN STY RC 300GM,Salads,FRUIT & VEG,7.08,4.5,2.58,1.0,2026,2026-03-23,2026-03-01,Thursday
2026-03-28,S/TASTY SLD ASIAN STY RC 300GM,Salads,FRUIT & VEG,7.08,4.5,2.58,1.0,2026,2026-03-23,2026-03-01,Saturday
2026-03-31,S/TASTY SLD ASIAN STY RC 300GM,Salads,FRUIT & VEG,7.08,4.5,2.58,1.0,2026,2026-03-30,2026-03-01,Tuesday
2026-04-02,S/TASTY SLD ASIAN STY RC 300GM,Salads,FRUIT & VEG,7.08,4.5,2.58,1.0,2026,2026-03-30,2026-04-01,Thursday
2026-04-07,S/TASTY SLD ASIAN STY RC 300GM,Salads,FRUIT & VEG,7.08,4.5,2.58,1.0,2026,2026-04-06,2026-04-01,Tuesday
2026-04-24,S/TASTY SLD ASIAN STY RC 300GM,Salads,FRUIT & VEG,14.16,9.0,5.16,2.0,2026,2026-04-20,2026-04-01,Friday
2026-05-08,S/TASTY SLD ASIAN STY RC 300GM,Salads,FRUIT & VEG,12.75,9.0,3.75,2.0,2026,2026-05-04,2026-05-01,Friday
2026-05-12,S/TASTY SLD ASIAN STY RC 300GM,Salads,FRUIT & VEG,7.5,4.5,3.0,1.0,2026,2026-05-11,2026-05-01,Tuesday
2026-03-25,S/TASTY SLD EGG 250GM,Salads,FRUIT & VEG,10.47,16.5,-6.029999999999999,3.0,2026,2026-03-23,2026-03-01,Wednesday
2026-04-01,S/TASTY SLD EGG 250GM,Salads,FRUIT & VEG,6.99,5.5,1.4900000000000002,1.0,2026,2026-03-30,2026-04-01,Wednesday
2026-04-02,S/TASTY SLD EGG 250GM,Salads,FRUIT & VEG,13.98,11.0,2.9800000000000004,2.0,2026,2026-03-30,2026-04-01,Thursday
2026-04-15,S/TASTY SLD EGG 250GM,Salads,FRUIT & VEG,3.99,5.5,-1.5099999999999998,1.0,2026,2026-04-13,2026-04-01,Wednesday
2026-03-13,S/TASTY SLD PSTA CKN&BCN 300GM,Salads,FRUIT & VEG,6.355,4.0909,2.2641,1.0,2026,2026-03-09,2026-03-01,Friday
2026-03-24,S/TASTY SLD PSTA CKN&BCN 300GM,Salads,FRUIT & VEG,6.355,4.0909,2.2641,1.0,2026,2026-03-23,2026-03-01,Tuesday
2026-03-25,S/TASTY SLD PSTA CKN&BCN 300GM,Salads,FRUIT & VEG,9.072,8.1818,0.8901999999999983,2.0,2026,2026-03-23,2026-03-01,Wednesday
2026-04-08,S/TASTY SLD PSTA CKN&BCN 300GM,Salads,FRUIT & VEG,10.364,8.109,2.255000000000001,2.0,2026,2026-04-06,2026-04-01,Wednesday
2026-04-10,S/TASTY SLD PSTA CKN&BCN 300GM,Salads,FRUIT & VEG,5.455,4.0545,1.4005,1.0,2026,2026-04-06,2026-04-01,Friday
2026-04-11,S/TASTY SLD PSTA CKN&BCN 300GM,Salads,FRUIT & VEG,5.455,4.0545,1.4005,1.0,2026,2026-04-06,2026-04-01,Saturday
2026-04-20,S/TASTY SLD PSTA CKN&BCN 300GM,Salads,FRUIT & VEG,6.355,4.0909,2.2641,1.0,2026,2026-04-20,2026-04-01,Monday
2026-04-21,S/TASTY SLD PSTA CKN&BCN 300GM,Salads,FRUIT & VEG,12.71,8.1818,4.5282,2.0,2026,2026-04-20,2026-04-01,Tuesday
2026-04-22,S/TASTY SLD PSTA CKN&BCN 300GM,Salads,FRUIT & VEG,6.355,4.0909,2.2641,1.0,2026,2026-04-20,2026-04-01,Wednesday
2026-04-23,S/TASTY SLD PSTA CKN&BCN 300GM,Salads,FRUIT & VEG,6.355,4.0909,2.2641,1.0,2026,2026-04-20,2026-04-01,Thursday
2026-05-01,S/TASTY SLD PSTA CKN&BCN 300GM,Salads,FRUIT & VEG,6.818,4.0909,2.727099999999999,1.0,2026,2026-04-27,2026-05-01,Friday
2026-05-09,S/TASTY SLD PSTA CKN&BCN 300GM,Salads,FRUIT & VEG,6.818,4.0909,2.727099999999999,1.0,2026,2026-05-04,2026-05-01,Saturday
2026-05-11,S/TASTY SLD PSTA CKN&BCN 300GM,Salads,FRUIT & VEG,6.818,4.0909,2.727099999999999,1.0,2026,2026-05-11,2026-05-01,Monday
2026-04-01,S/TASTY SLD PSTA PESTO 300GM,Salads,FRUIT & VEG,6.082,4.0909,1.9910999999999994,1.0,2026,2026-03-30,2026-04-01,Wednesday
2026-04-09,S/TASTY SLD PSTA PESTO 300GM,Salads,FRUIT & VEG,6.082,4.0909,1.9910999999999994,1.0,2026,2026-04-06,2026-04-01,Thursday
2026-04-14,S/TASTY SLD PSTA PESTO 300GM,Salads,FRUIT & VEG,6.082,4.0909,1.9910999999999994,1.0,2026,2026-04-13,2026-04-01,Tuesday
2026-04-16,S/TASTY SLD PSTA PESTO 300GM,Salads,FRUIT & VEG,12.164,8.1818,3.982199999999999,2.0,2026,2026-04-13,2026-04-01,Thursday
2026-04-23,S/TASTY SLD PSTA PESTO 300GM,Salads,FRUIT & VEG,6.082,4.0909,1.9910999999999994,1.0,2026,2026-04-20,2026-04-01,Thursday
2026-04-24,S/TASTY SLD PSTA PESTO 300GM,Salads,FRUIT & VEG,6.082,4.0909,1.9910999999999994,1.0,2026,2026-04-20,2026-04-01,Friday
2026-03-18,S/TASTY SLD SEAFOOD 275GM,Salads,FRUIT & VEG,13.98,9.0,4.98,2.0,2026,2026-03-16,2026-03-01,Wednesday
2026-03-20,S/TASTY SLD SEAFOOD 275GM,Salads,FRUIT & VEG,13.28,9.0,4.279999999999999,2.0,2026,2026-03-16,2026-03-01,Friday
2026-03-23,S/TASTY SLD SEAFOOD 275GM,Salads,FRUIT & VEG,6.99,4.5,2.49,1.0,2026,2026-03-23,2026-03-01,Monday
2026-03-24,S/TASTY SLD SEAFOOD 275GM,Salads,FRUIT & VEG,6.29,4.5,1.79,1.0,2026,2026-03-23,2026-03-01,Tuesday
2026-03-26,S/TASTY SLD SEAFOOD 275GM,Salads,FRUIT & VEG,6.99,4.5,2.49,1.0,2026,2026-03-23,2026-03-01,Thursday
2026-03-28,S/TASTY SLD SEAFOOD 275GM,Salads,FRUIT & VEG,6.99,4.5,2.49,1.0,2026,2026-03-23,2026-03-01,Saturday
2026-03-31,S/TASTY SLD SEAFOOD 275GM,Salads,FRUIT & VEG,6.29,4.05,2.24,1.0,2026,2026-03-30,2026-03-01,Tuesday
2026-04-01,S/TASTY SLD SEAFOOD 275GM,Salads,FRUIT & VEG,20.97,12.15,8.819999999999999,3.0,2026,2026-03-30,2026-04-01,Wednesday
2026-04-04,S/TASTY SLD SEAFOOD 275GM,Salads,FRUIT & VEG,6.99,4.05,2.9400000000000004,1.0,2026,2026-03-30,2026-04-01,Saturday
2026-04-07,S/TASTY SLD SEAFOOD 275GM,Salads,FRUIT & VEG,6.99,4.05,2.9400000000000004,1.0,2026,2026-04-06,2026-04-01,Tuesday
2026-04-10,S/TASTY SLD SEAFOOD 275GM,Salads,FRUIT & VEG,5.4,4.05,1.3500000000000005,1.0,2026,2026-04-06,2026-04-01,Friday
2026-04-13,S/TASTY SLD SEAFOOD 275GM,Salads,FRUIT & VEG,6.0,4.05,1.9500000000000002,1.0,2026,2026-04-13,2026-04-01,Monday
2026-04-14,S/TASTY SLD SEAFOOD 275GM,Salads,FRUIT & VEG,6.0,4.05,1.9500000000000002,1.0,2026,2026-04-13,2026-04-01,Tuesday
2026-04-15,S/TASTY SLD SEAFOOD 275GM,Salads,FRUIT & VEG,13.98,9.0,4.98,2.0,2026,2026-04-13,2026-04-01,Wednesday
2026-04-20,S/TASTY SLD SEAFOOD 275GM,Salads,FRUIT & VEG,6.99,4.5,2.49,1.0,2026,2026-04-20,2026-04-01,Monday
2026-04-24,S/TASTY SLD SEAFOOD 275GM,Salads,FRUIT & VEG,20.97,13.5,7.469999999999999,3.0,2026,2026-04-20,2026-04-01,Friday
