Date,Store Name,Department Name,Department Sort,APN,Name,Sub Department Name,Sales Inc GST,Cost Ex GST,Cost Inc GST,GP %,Lines,GP $,Quantity,Sales Ex GST,Store Sales Ex,Store Sales Inc,year,DayOfWeek,Week,GP_pct_num,is_loose,cycle_start,baseline_gp,gp_gap,is_special,is_markdown
2025-01-03,Foodland Wudinna,FRUIT & VEG,5,707.0,ONIONS PRE PACK 1KG BROWN,Vegetables,33.9,18.5,18.5,45.43,10,15.4,10.0,33.9,33.9,33.9,2025,Friday,1,45.43,False,2025-01-01,43.76,1.6700000000000017,0,0
2025-01-03,Foodland Wudinna,FRUIT & VEG,5,613.0,POTATOES -  WASHED 5KG BAG,Potatoes,53.96,33.4,33.4,38.1,4,20.56,4.0,53.96,53.96,53.96,2025,Friday,1,38.1,False,2025-01-01,41.8,-3.6999999999999957,0,0
2025-01-03,Foodland Wudinna,FRUIT & VEG,5,611.0,POTATOES -  WASHED 2.5KG BAG,Potatoes,79.9,47.5,47.5,40.55,10,32.4,10.0,79.9,79.9,79.9,2025,Friday,1,40.55,False,2025-01-01,40.86,-0.3100000000000023,0,0
2025-01-03,Foodland Wudinna,FRUIT & VEG,5,9315737007910.0,P/PICK LIMES 400G,Fruit,16.5,10.8,10.8,34.55,3,5.7,3.0,16.5,16.5,16.5,2025,Friday,1,34.55,False,2025-01-01,22.22,12.329999999999998,0,0
2025-01-03,Foodland Wudinna,FRUIT & VEG,5,9316695006038.0,S/TASTY SLD ASIAN STY RC 300GM,Salads,5.99,4.25,4.25,29.05,1,1.74,1.0,5.99,5.99,5.99,2025,Friday,1,29.05,False,2025-01-01,32.74,-3.6900000000000013,0,0
2025-01-03,Foodland Wudinna,FRUIT & VEG,5,9310246050228.0,COMM CO COLESLAW         200GM,Salads,9.95,7.2,7.2,27.64,5,2.75,5.0,9.95,9.95,9.95,2025,Friday,1,27.64,False,2025-01-01,27.64,0.0,0,0
2025-01-03,Foodland Wudinna,FRUIT & VEG,5,9310246050358.0,COMM CO KALESLAW KIT     400GM,Salads,6.49,4.8216,4.8216,25.71,1,1.6684,1.0,6.49,6.49,6.49,2025,Friday,1,25.71,False,2025-01-01,25.71,0.0,0,0
2025-01-03,Foodland Wudinna,FRUIT & VEG,5,9310246050372.0,COMM CO SALAD KIT ASIAN  250GM,Salads,29.45,20.5875,20.5875,30.09,5,8.8625,5.0,29.45,29.45,29.45,2025,Friday,1,30.09,False,2025-01-01,30.09,0.0,0,0
2025-01-03,Foodland Wudinna,FRUIT & VEG,5,9317885001437.0,CARROTS - SNACKING CARROTS 250G,Vegetables,4.69,2.85,2.85,39.23,1,1.84,1.0,4.69,4.69,4.69,2025,Friday,1,39.23,False,2025-01-01,39.23,0.0,0,0
2025-01-03,Foodland Wudinna,FRUIT & VEG,5,9318085022413.0,POTATOES - KESTRAL 2KG BAG,Potatoes,37.45,22.5,22.5,39.92,5,14.95,5.0,37.45,37.45,37.45,2025,Friday,1,39.92,False,2025-01-01,39.92,0.0,0,0
2025-01-03,Foodland Wudinna,FRUIT & VEG,5,9320142000005.0,ALFALFA/SPROUTS PER TUB,Vegetables,2.99,1.8,1.8,39.8,1,1.19,1.0,2.99,2.99,2.99,2025,Friday,1,39.8,False,2025-01-01,39.8,0.0,0,0
2025-01-03,Foodland Wudinna,FRUIT & VEG,5,9313711333406.0,CELERY PIECES 300GMS,Vegetables,14.0,11.2,11.2,20.0,4,2.8,4.0,14.0,14.0,14.0,2025,Friday,1,20.0,False,2025-01-01,39.9,-19.9,1,0
2025-01-03,Foodland Wudinna,FRUIT & VEG,5,9310246061156.0,COMM CO CRNCHY NDLE KIT  450GM,Salads,19.56,14.4332,14.4332,26.21,4,5.1268,4.0,19.56,19.56,19.56,2025,Friday,1,26.21,False,2025-01-01,29.29,-3.0799999999999983,0,0
2025-01-03,Foodland Wudinna,FRUIT & VEG,5,9311331111114.0,POTATOES - ZERELLA SPUD LITE 1.5KG,Potatoes,28.0,20.8,20.8,25.71,8,7.2,8.0,28.0,28.0,28.0,2025,Friday,1,25.71,False,2025-01-01,31.58,-5.869999999999997,0,0
2025-01-03,Foodland Wudinna,FRUIT & VEG,5,9312444000890.0,MUSHROOM - PREPACK BUTTON 200G,Vegetables,24.5,18.2,18.2,25.71,7,6.3,7.0,24.5,24.5,24.5,2025,Friday,1,25.71,False,2025-01-01,39.88,-14.170000000000002,0,0
2025-01-03,Foodland Wudinna,FRUIT & VEG,5,9313158000428.0,POTATOES - MITOLO LOW CARB 1.5KG,Potatoes,11.37,9.3,9.3,18.21,3,2.07,3.0,11.37,11.37,11.37,2025,Friday,1,18.21,False,2025-01-01,20.41,-2.1999999999999993,0,0
2025-01-03,Foodland Wudinna,FRUIT & VEG,5,9313711001084.0,PARSNIPS PRE PACK TRAY,Vegetables,11.98,7.3,7.3,39.07,2,4.68,2.0,11.98,11.98,11.98,2025,Friday,1,39.07,False,2025-01-01,39.07,0.0,0,0
2025-01-03,Foodland Wudinna,FRUIT & VEG,5,9313711002661.0,TOMATOES - PREPACK 500G,Fruit,24.95,15.0,15.0,39.88,5,9.95,5.0,24.95,24.95,24.95,2025,Friday,1,39.88,False,2025-01-01,39.88,0.0,0,0
2025-01-03,Foodland Wudinna,FRUIT & VEG,5,9316695006175.0,S/TASTY SLD SEAFOOD      275GM,Salads,35.94,27.0,27.0,24.87,6,8.94,6.0,35.94,35.94,35.94,2025,Friday,1,24.87,False,2025-01-01,35.62,-10.749999999999996,0,0
2025-01-03,Foodland Wudinna,FRUIT & VEG,5,9316695006212.0,S/TASTY SLD EGG          250GM,Salads,17.97,16.5,16.5,8.18,3,1.47,3.0,17.97,17.97,17.97,2025,Friday,1,8.18,False,2025-01-01,21.32,-13.14,0,0
2025-01-03,Foodland Wudinna,FRUIT & VEG,5,9317792000028.0,HERBS - FRESH ASSTD VARIETIES,Vegetables,23.94,14.4,14.4,39.85,6,9.54,6.0,23.94,23.94,23.94,2025,Friday,1,39.85,False,2025-01-01,39.85,0.0,0,0
2025-01-03,Foodland Wudinna,FRUIT & VEG,5,498.0,CABBAGE RED QUARTER,Vegetables,1.49,0.9375,0.9375,37.08,1,0.5525,1.0,1.49,1.49,1.49,2025,Friday,1,37.08,False,2025-01-01,41.94,-4.859999999999999,0,0
2025-01-03,Foodland Wudinna,FRUIT & VEG,5,432.0,"TOMATOES -
 CHERRY PUNNET 250G",Fruit,26.32,16.0,16.0,39.21,8,10.32,8.0,26.32,26.32,26.32,2025,Friday,1,39.21,False,2025-01-01,39.85,-0.6400000000000006,0,0
2025-01-03,Foodland Wudinna,FRUIT & VEG,5,445.0,CELERY HALF,Vegetables,6.58,3.5,3.5,46.81,2,3.08,2.0,6.58,6.58,6.58,2025,Friday,1,46.81,False,2025-01-01,46.81,0.0,0,0
2025-01-03,Foodland Wudinna,FRUIT & VEG,5,451.0,CAULIFLOWER HALF,Vegetables,16.14,9.6,9.6,40.52,6,6.54,6.0,16.14,16.14,16.14,2025,Friday,1,40.52,False,2025-01-01,42.845,-2.3249999999999957,0,0
2025-01-03,Foodland Wudinna,FRUIT & VEG,5,460.0,CARROTS               1 KG,Vegetables,39.6,25.0,25.0,36.87,20,14.6,20.0,39.6,39.6,39.6,2025,Friday,1,36.87,False,2025-01-01,43.23,-6.359999999999999,0,0
2025-01-03,Foodland Wudinna,FRUIT & VEG,5,501.0,CABBAGE HALF,Vegetables,2.29,1.25,1.25,45.41,1,1.04,1.0,2.29,2.29,2.29,2025,Friday,1,45.41,False,2025-01-01,45.41,0.0,0,0
2025-01-03,Foodland Wudinna,FRUIT & VEG,5,504.0,CABBAGE CHINESE HALF,Vegetables,16.47,9.75,9.75,40.8,3,6.72,3.0,16.47,16.47,16.47,2025,Friday,1,40.8,False,2025-01-01,42.22,-1.4200000000000017,0,0
2025-01-04,Foodland Wudinna,FRUIT & VEG,5,504.0,CABBAGE CHINESE HALF,Vegetables,5.49,3.25,3.25,40.8,1,2.24,1.0,5.49,5.49,5.49,2025,Saturday,1,40.8,False,2025-01-01,42.22,-1.4200000000000017,0,0
2025-01-04,Foodland Wudinna,FRUIT & VEG,5,498.0,CABBAGE RED QUARTER,Vegetables,1.49,0.9375,0.9375,37.08,1,0.5525,1.0,1.49,1.49,1.49,2025,Saturday,1,37.08,False,2025-01-01,41.94,-4.859999999999999,0,0
2025-01-04,Foodland Wudinna,FRUIT & VEG,5,432.0,"TOMATOES -
 CHERRY PUNNET 250G",Fruit,9.87,6.0,6.0,39.21,3,3.87,3.0,9.87,9.87,9.87,2025,Saturday,1,39.21,False,2025-01-01,39.85,-0.6400000000000006,0,0
2025-01-04,Foodland Wudinna,FRUIT & VEG,5,460.0,CARROTS               1 KG,Vegetables,13.93,8.75,8.75,37.19,7,5.18,7.0,13.93,13.93,13.93,2025,Saturday,1,37.19,False,2025-01-01,43.23,-6.039999999999999,0,0
2025-01-04,Foodland Wudinna,FRUIT & VEG,5,445.0,CELERY HALF,Vegetables,6.58,3.5,3.5,46.81,2,3.08,2.0,6.58,6.58,6.58,2025,Saturday,1,46.81,False,2025-01-01,46.81,0.0,0,0
2025-01-04,Foodland Wudinna,FRUIT & VEG,5,451.0,CAULIFLOWER HALF,Vegetables,8.07,4.8,4.8,40.52,3,3.27,3.0,8.07,8.07,8.07,2025,Saturday,1,40.52,False,2025-01-01,42.845,-2.3249999999999957,0,0
2025-01-04,Foodland Wudinna,FRUIT & VEG,5,9339562011775.0,LK POTATO SALAD 250G,Salads,3.99,2.6122,2.6122,34.53,1,1.3778,1.0,3.99,3.99,3.99,2025,Saturday,1,34.53,False,2025-01-01,34.53,0.0,0,0
2025-01-04,Foodland Wudinna,FRUIT & VEG,5,9322578009393.0,R/BOW FRESH KALE P/PACK 250GM,Salads,2.64,3.1,3.1,-17.42,1,-0.46,1.0,2.64,2.64,2.64,2025,Saturday,1,-17.42,False,2025-01-01,41.4,-58.82,1,0
2025-01-04,Foodland Wudinna,FRUIT & VEG,5,9323150000203.0,SNOW PEAS PRE PACK 150G,Vegetables,23.97,15.0,15.0,37.42,3,8.97,3.0,23.97,23.97,23.97,2025,Saturday,1,37.42,False,2025-01-01,37.42,0.0,0,0
2025-01-04,Foodland Wudinna,FRUIT & VEG,5,9339562011836.0,LK POTATO SALAD 800G,Salads,7.99,5.1,5.1,36.17,1,2.89,1.0,7.99,7.99,7.99,2025,Saturday,1,36.17,False,2025-01-01,36.17,0.0,0,0
2025-01-04,Foodland Wudinna,FRUIT & VEG,5,9340187000037.0,CUCUMBER BABY LEBANESE P/PACK 250GMS,Vegetables,4.79,2.85,2.85,40.5,1,1.94,1.0,4.79,4.79,4.79,2025,Saturday,1,40.5,False,2025-01-01,40.525,-0.02499999999999858,0,0
2025-01-04,Foodland Wudinna,FRUIT & VEG,5,9335567000028.0,"LETTUCE BABY COS
 TWIN PACK",Vegetables,4.79,2.9,2.9,39.46,1,1.89,1.0,4.79,4.79,4.79,2025,Saturday,1,39.46,False,2025-01-01,40.5,-1.0399999999999991,0,0
2025-01-04,Foodland Wudinna,FRUIT & VEG,5,9337441000018.0,"MUSHROOMS - SLICED
 200G PREPACK",Vegetables,17.5,13.0,13.0,25.71,5,4.5,5.0,17.5,17.5,17.5,2025,Saturday,1,25.71,False,2025-01-01,39.88,-14.170000000000002,0,0
2025-01-04,Foodland Wudinna,FRUIT & VEG,5,9339562011706.0,LK PASTA SALAD 250G,Salads,2.99,2.6122,2.6122,12.64,1,0.3778,1.0,2.99,2.99,2.99,2025,Saturday,1,12.64,False,2025-01-01,34.53,-21.89,0,1
2025-01-04,Foodland Wudinna,FRUIT & VEG,5,9340187000082.0,TOMATOES - MINI ROMA 200GM PUNNET,Fruit,8.58,5.0,5.0,41.72,2,3.58,2.0,8.58,8.58,8.58,2025,Saturday,1,41.72,False,2025-01-01,39.85,1.8699999999999974,0,0
2025-01-04,Foodland Wudinna,FRUIT & VEG,5,9340964000120.0,TOMATOES - CHERRY SAMPARI TRUSS 250G,Fruit,8.98,5.0,5.0,44.32,2,3.98,2.0,8.98,8.98,8.98,2025,Saturday,1,44.32,False,2025-01-01,40.09,4.229999999999997,0,0
2025-01-04,Foodland Wudinna,FRUIT & VEG,5,93536240.0,BLUEBERRIES 125G,Fruit,6.49,4.0,4.0,38.37,1,2.49,1.0,6.49,6.49,6.49,2025,Saturday,1,38.37,False,2025-01-01,38.53,-0.1600000000000037,0,0
2025-01-04,Foodland Wudinna,FRUIT & VEG,5,9415835000032.0,"KIWI FRUIT
600GM P/PACK",Fruit,19.58,11.5,11.5,41.27,2,8.08,2.0,19.58,19.58,19.58,2025,Saturday,1,41.27,False,2025-01-01,37.67,3.6000000000000014,0,0
2025-01-04,Foodland Wudinna,FRUIT & VEG,5,9322578009300.0,R/BOW FRESH MESCULIN MIX 120GMS,Salads,11.97,7.5,7.5,37.34,3,4.47,3.0,11.97,11.97,11.97,2025,Saturday,1,37.34,False,2025-01-01,37.34,0.0,0,0
2025-01-04,Foodland Wudinna,FRUIT & VEG,5,9322578009317.0,R/BOW FRESH BABY SPINACH 120G,Salads,19.44,17.5,17.5,9.98,7,1.94,7.0,19.44,19.44,19.44,2025,Saturday,1,9.98,False,2025-01-01,36.74,-26.76,1,0
2025-01-04,Foodland Wudinna,FRUIT & VEG,5,9320409000014.0,BEAN SPROUTS 125GMS,Vegetables,4.0,2.5,2.5,37.5,1,1.5,1.0,4.0,4.0,4.0,2025,Saturday,1,37.5,False,2025-01-01,37.5,0.0,0,0
2025-01-04,Foodland Wudinna,FRUIT & VEG,5,9322578001267.0,R/BOW FRESH SWEET MIX 120GMS,Salads,3.99,2.5,2.5,37.34,1,1.49,1.0,3.99,3.99,3.99,2025,Saturday,1,37.34,False,2025-01-01,37.34,0.0,0,0
2025-01-04,Foodland Wudinna,FRUIT & VEG,5,431.0,TOMATOES - PRE-PACK 1KG,Fruit,11.98,7.0,7.0,41.57,2,4.98,2.0,11.98,11.98,11.98,2025,Saturday,1,41.57,False,2025-01-01,41.57,0.0,0,0
2025-01-04,Foodland Wudinna,FRUIT & VEG,5,406.0,CABBAGE QUARTER,Vegetables,2.58,1.25,1.25,51.55,2,1.33,2.0,2.58,2.58,2.58,2025,Saturday,1,51.55,False,2025-01-01,51.55,0.0,0,0
2025-01-04,Foodland Wudinna,FRUIT & VEG,5,272.0,ORANGES NET BAG 3KG,Fruit,7.99,5.0,5.0,37.42,1,2.99,1.0,7.99,7.99,7.99,2025,Saturday,1,37.42,False,2025-01-01,39.3,-1.8799999999999955,0,0
2025-01-04,Foodland Wudinna,FRUIT & VEG,5,230.0,NECTARINES YELLOW,Fruit,10.92,6.835,6.835,37.41,2,4.085,1.367,10.92,10.92,10.92,2025,Saturday,1,37.41,False,2025-01-01,39.91,-2.5,0,0
2025-01-04,Foodland Wudinna,FRUIT & VEG,5,200250.0,STRAWBERRIES PER PUNNET,Fruit,27.45,17.0,17.0,38.07,5,10.45,5.0,27.45,27.45,27.45,2025,Saturday,1,38.07,False,2025-01-01,37.05,1.0200000000000031,0,0
2025-01-04,Foodland Wudinna,FRUIT & VEG,5,9316695006144.0,S/TASTY SLD PSTA PESTO   300GM,Salads,11.98,8.5,8.5,29.05,2,3.48,2.0,11.98,11.98,11.98,2025,Saturday,1,29.05,False,2025-01-01,32.74,-3.6900000000000013,0,0
2025-01-04,Foodland Wudinna,FRUIT & VEG,5,9318085022413.0,POTATOES - KESTRAL 2KG BAG,Potatoes,14.98,9.0,9.0,39.92,2,5.98,2.0,14.98,14.98,14.98,2025,Saturday,1,39.92,False,2025-01-01,39.92,0.0,0,0
2025-01-04,Foodland Wudinna,FRUIT & VEG,5,9316695006038.0,S/TASTY SLD ASIAN STY RC 300GM,Salads,11.98,8.5,8.5,29.05,2,3.48,2.0,11.98,11.98,11.98,2025,Saturday,1,29.05,False,2025-01-01,32.74,-3.6900000000000013,0,0
2025-01-04,Foodland Wudinna,FRUIT & VEG,5,9310246050228.0,COMM CO COLESLAW         200GM,Salads,1.99,1.44,1.44,27.64,1,0.55,1.0,1.99,1.99,1.99,2025,Saturday,1,27.64,False,2025-01-01,27.64,0.0,0,0
2025-01-04,Foodland Wudinna,FRUIT & VEG,5,9310246050372.0,COMM CO SALAD KIT ASIAN  250GM,Salads,5.89,4.1175,4.1175,30.09,1,1.7725,1.0,5.89,5.89,5.89,2025,Saturday,1,30.09,False,2025-01-01,30.09,0.0,0,0
2025-01-04,Foodland Wudinna,FRUIT & VEG,5,9313711001084.0,PARSNIPS PRE PACK TRAY,Vegetables,5.99,3.65,3.65,39.07,1,2.34,1.0,5.99,5.99,5.99,2025,Saturday,1,39.07,False,2025-01-01,39.07,0.0,0,0
2025-01-04,Foodland Wudinna,FRUIT & VEG,5,9313711002661.0,TOMATOES - PREPACK 500G,Fruit,14.97,9.0,9.0,39.88,3,5.97,3.0,14.97,14.97,14.97,2025,Saturday,1,39.88,False,2025-01-01,39.88,0.0,0,0
2025-01-04,Foodland Wudinna,FRUIT & VEG,5,9315737007613.0,P/PICK AVOCADOES,Fruit,39.5,33.0,33.0,16.46,5,6.5,5.0,39.5,39.5,39.5,2025,Saturday,1,16.46,False,2025-01-01,18.84,-2.379999999999999,0,0
2025-01-04,Foodland Wudinna,FRUIT & VEG,5,9310246061156.0,COMM CO CRNCHY NDLE KIT  450GM,Salads,4.89,3.6083,3.6083,26.21,1,1.2817,1.0,4.89,4.89,4.89,2025,Saturday,1,26.21,False,2025-01-01,29.29,-3.0799999999999983,0,0
2025-01-04,Foodland Wudinna,FRUIT & VEG,5,9312444000890.0,MUSHROOM - PREPACK BUTTON 200G,Vegetables,7.0,5.2,5.2,25.71,2,1.8,2.0,7.0,7.0,7.0,2025,Saturday,1,25.71,False,2025-01-01,39.88,-14.170000000000002,0,0
2025-01-04,Foodland Wudinna,FRUIT & VEG,5,707.0,ONIONS PRE PACK 1KG BROWN,Vegetables,23.73,12.95,12.95,45.43,7,10.78,7.0,23.73,23.73,23.73,2025,Saturday,1,45.43,False,2025-01-01,43.76,1.6700000000000017,0,0
2025-01-04,Foodland Wudinna,FRUIT & VEG,5,529.0,CUCUMBER CONTINENTAL,Vegetables,31.64,18.6672,18.6672,41.0,16,12.9728,16.0,31.64,31.64,31.64,2025,Saturday,1,41.0,False,2025-01-01,41.5,-0.5,0,0
2025-01-04,Foodland Wudinna,FRUIT & VEG,5,611.0,POTATOES -  WASHED 2.5KG BAG,Potatoes,47.94,28.5,28.5,40.55,6,19.44,6.0,47.94,47.94,47.94,2025,Saturday,1,40.55,False,2025-01-01,40.86,-0.3100000000000023,0,0
2025-01-06,Foodland Wudinna,FRUIT & VEG,5,707.0,ONIONS PRE PACK 1KG BROWN,Vegetables,27.12,14.8,14.8,45.43,8,12.32,8.0,27.12,27.12,27.12,2025,Monday,2,45.43,False,2025-01-01,43.76,1.6700000000000017,0,0
2025-01-06,Foodland Wudinna,FRUIT & VEG,5,613.0,POTATOES -  WASHED 5KG BAG,Potatoes,53.96,33.4,33.4,38.1,4,20.56,4.0,53.96,53.96,53.96,2025,Monday,2,38.1,False,2025-01-01,41.8,-3.6999999999999957,0,0
2025-01-06,Foodland Wudinna,FRUIT & VEG,5,529.0,CUCUMBER CONTINENTAL,Vegetables,77.61,45.5013,45.5013,41.37,39,32.1087,39.0,77.61,77.61,77.61,2025,Monday,2,41.37,False,2025-01-01,41.5,-0.13000000000000256,0,0
2025-01-06,Foodland Wudinna,FRUIT & VEG,5,611.0,POTATOES -  WASHED 2.5KG BAG,Potatoes,31.96,19.0,19.0,40.55,4,12.96,4.0,31.96,31.96,31.96,2025,Monday,2,40.55,False,2025-01-01,40.86,-0.3100000000000023,0,0
2025-01-06,Foodland Wudinna,FRUIT & VEG,5,272.0,ORANGES NET BAG 3KG,Fruit,31.96,20.0,20.0,37.42,4,11.96,4.0,31.96,31.96,31.96,2025,Monday,2,37.42,False,2025-01-01,39.3,-1.8799999999999955,0,0
2025-01-06,Foodland Wudinna,FRUIT & VEG,5,406.0,CABBAGE QUARTER,Vegetables,6.45,3.125,3.125,51.55,5,3.325,5.0,6.45,6.45,6.45,2025,Monday,2,51.55,False,2025-01-01,51.55,0.0,0,0
2025-01-06,Foodland Wudinna,FRUIT & VEG,5,431.0,TOMATOES - PRE-PACK 1KG,Fruit,29.95,17.5,17.5,41.57,5,12.45,5.0,29.95,29.95,29.95,2025,Monday,2,41.57,False,2025-01-01,41.57,0.0,0,0
2025-01-06,Foodland Wudinna,FRUIT & VEG,5,445.0,CELERY HALF,Vegetables,6.58,3.5,3.5,46.81,2,3.08,2.0,6.58,6.58,6.58,2025,Monday,2,46.81,False,2025-01-01,46.81,0.0,0,0
2025-01-06,Foodland Wudinna,FRUIT & VEG,5,451.0,CAULIFLOWER HALF,Vegetables,29.32,17.6,17.6,39.97,11,11.72,11.0,29.32,29.32,29.32,2025,Monday,2,39.97,False,2025-01-01,42.845,-2.875,0,0
2025-01-06,Foodland Wudinna,FRUIT & VEG,5,498.0,CABBAGE RED QUARTER,Vegetables,5.96,3.75,3.75,37.08,4,2.21,4.0,5.96,5.96,5.96,2025,Monday,2,37.08,False,2025-01-01,41.94,-4.859999999999999,0,0
2025-01-06,Foodland Wudinna,FRUIT & VEG,5,501.0,CABBAGE HALF,Vegetables,2.29,1.25,1.25,45.41,1,1.04,1.0,2.29,2.29,2.29,2025,Monday,2,45.41,False,2025-01-01,45.41,0.0,0,0
2025-01-06,Foodland Wudinna,FRUIT & VEG,5,504.0,CABBAGE CHINESE HALF,Vegetables,10.98,6.5,6.5,40.8,2,4.48,2.0,10.98,10.98,10.98,2025,Monday,2,40.8,False,2025-01-01,42.22,-1.4200000000000017,0,0
2025-01-06,Foodland Wudinna,FRUIT & VEG,5,432.0,"TOMATOES -
 CHERRY PUNNET 250G",Fruit,46.06,28.0,28.0,39.21,14,18.06,14.0,46.06,46.06,46.06,2025,Monday,2,39.21,False,2025-01-01,39.85,-0.6400000000000006,0,0
2025-01-06,Foodland Wudinna,FRUIT & VEG,5,460.0,CARROTS               1 KG,Vegetables,49.75,31.25,31.25,37.19,25,18.5,25.0,49.75,49.75,49.75,2025,Monday,2,37.19,False,2025-01-01,43.23,-6.039999999999999,0,0
2025-01-06,Foodland Wudinna,FRUIT & VEG,5,9321942001193.0,"P/PICK PEARS
1.5KG",Fruit,10.98,6.6,6.6,39.89,2,4.38,2.0,10.98,10.98,10.98,2025,Monday,2,39.89,False,2025-01-01,32.65,7.240000000000002,0,0
2025-01-06,Foodland Wudinna,FRUIT & VEG,5,9322578001045.0,FRESH HERBS,Vegetables,5.99,4.8,4.8,19.87,2,1.19,2.0,5.99,5.99,5.99,2025,Monday,2,19.87,False,2025-01-01,39.85,-19.98,0,1
2025-01-06,Foodland Wudinna,FRUIT & VEG,5,9322578001267.0,R/BOW FRESH SWEET MIX 120GMS,Salads,19.95,12.5,12.5,37.34,5,7.45,5.0,19.95,19.95,19.95,2025,Monday,2,37.34,False,2025-01-01,37.34,0.0,0,0
2025-01-06,Foodland Wudinna,FRUIT & VEG,5,93536240.0,BLUEBERRIES 125G,Fruit,64.9,40.0,40.0,38.37,10,24.9,10.0,64.9,64.9,64.9,2025,Monday,2,38.37,False,2025-01-01,38.53,-0.1600000000000037,0,0
2025-01-06,Foodland Wudinna,FRUIT & VEG,5,9339562011836.0,LK POTATO SALAD 800G,Salads,15.98,10.2,10.2,36.17,2,5.78,2.0,15.98,15.98,15.98,2025,Monday,2,36.17,False,2025-01-01,36.17,0.0,0,0
2025-01-06,Foodland Wudinna,FRUIT & VEG,5,9340187000037.0,CUCUMBER BABY LEBANESE P/PACK 250GMS,Vegetables,19.16,11.4,11.4,40.5,4,7.76,4.0,19.16,19.16,19.16,2025,Monday,2,40.5,False,2025-01-01,40.525,-0.02499999999999858,0,0
2025-01-06,Foodland Wudinna,FRUIT & VEG,5,9339562011775.0,LK POTATO SALAD 250G,Salads,23.54,15.6732,15.6732,33.42,6,7.8668,6.0,23.54,23.54,23.54,2025,Monday,2,33.42,False,2025-01-01,34.53,-1.1099999999999994,0,0
2025-01-06,Foodland Wudinna,FRUIT & VEG,5,9339562011812.0,LK COLESLAW SALAD 250G,Salads,23.54,15.6732,15.6732,33.42,6,7.8668,6.0,23.54,23.54,23.54,2025,Monday,2,33.42,False,2025-01-01,34.53,-1.1099999999999994,0,0
2025-01-06,Foodland Wudinna,FRUIT & VEG,5,9339562011829.0,LK PASTA SALAD 800G,Salads,7.99,5.1,5.1,36.17,1,2.89,1.0,7.99,7.99,7.99,2025,Monday,2,36.17,False,2025-01-01,36.17,0.0,0,0
2025-01-06,Foodland Wudinna,FRUIT & VEG,5,9322578009393.0,R/BOW FRESH KALE P/PACK 250GM,Salads,5.29,3.1,3.1,41.4,1,2.19,1.0,5.29,5.29,5.29,2025,Monday,2,41.4,False,2025-01-01,41.4,0.0,1,0
2025-01-06,Foodland Wudinna,FRUIT & VEG,5,9323150000203.0,SNOW PEAS PRE PACK 150G,Vegetables,47.94,30.0,30.0,37.42,6,17.94,6.0,47.94,47.94,47.94,2025,Monday,2,37.42,False,2025-01-01,37.42,0.0,0,0
2025-01-06,Foodland Wudinna,FRUIT & VEG,5,9330719000659.0,HI FRESH COLESLAW 5OOGMS,Salads,11.84,11.0,11.0,7.09,4,0.84,4.0,11.84,11.84,11.84,2025,Monday,2,7.09,False,2025-01-01,22.494999999999997,-15.404999999999998,0,1
2025-01-06,Foodland Wudinna,FRUIT & VEG,5,9340187000082.0,TOMATOES - MINI ROMA 200GM PUNNET,Fruit,47.19,27.5,27.5,41.72,11,19.69,11.0,47.19,47.19,47.19,2025,Monday,2,41.72,False,2025-01-01,39.85,1.8699999999999974,0,0
2025-01-06,Foodland Wudinna,FRUIT & VEG,5,9340964000120.0,TOMATOES - CHERRY SAMPARI TRUSS 250G,Fruit,13.47,7.5,7.5,44.32,3,5.97,3.0,13.47,13.47,13.47,2025,Monday,2,44.32,False,2025-01-01,40.09,4.229999999999997,0,0
2025-01-06,Foodland Wudinna,FRUIT & VEG,5,9335567000028.0,"LETTUCE BABY COS
 TWIN PACK",Vegetables,19.16,11.6,11.6,39.46,4,7.56,4.0,19.16,19.16,19.16,2025,Monday,2,39.46,False,2025-01-01,40.5,-1.0399999999999991,0,0
2025-01-06,Foodland Wudinna,FRUIT & VEG,5,9337441000018.0,"MUSHROOMS - SLICED
 200G PREPACK",Vegetables,17.5,13.0,13.0,25.71,5,4.5,5.0,17.5,17.5,17.5,2025,Monday,2,25.71,False,2025-01-01,39.88,-14.170000000000002,0,0
2025-01-06,Foodland Wudinna,FRUIT & VEG,5,9339562011706.0,LK PASTA SALAD 250G,Salads,75.41,49.6318,49.6318,34.18,19,25.7782,19.0,75.41,75.41,75.41,2025,Monday,2,34.18,False,2025-01-01,34.53,-0.3500000000000014,0,0
2025-01-06,Foodland Wudinna,FRUIT & VEG,5,9320142246892.0,"SNOW PEA SPROUTS
PUNNETS 100G",Vegetables,4.69,2.8,2.8,40.3,1,1.89,1.0,4.69,4.69,4.69,2025,Monday,2,40.3,False,2025-01-01,40.3,0.0,0,0
2025-01-06,Foodland Wudinna,FRUIT & VEG,5,9320409000014.0,BEAN SPROUTS 125GMS,Vegetables,8.0,5.0,5.0,37.5,2,3.0,2.0,8.0,8.0,8.0,2025,Monday,2,37.5,False,2025-01-01,37.5,0.0,0,0
2025-01-06,Foodland Wudinna,FRUIT & VEG,5,9320409000465.0,"BEAN SPROUTS
350G BAG",Vegetables,4.29,2.5,2.5,41.72,1,1.79,1.0,4.29,4.29,4.29,2025,Monday,2,41.72,False,2025-01-01,41.72,0.0,0,0
